 TIME                    	AmbientTemperature       	TotalSolarRadiation      	BeamSolarRadiation       	DiffuseSolarRadiation    	IncidentAngle            	
 HOURS              	°C                  	KJ/hr.m2            	KJ/hr.m2            	KJ/hr.m2            	Degree              	
  +8.9230000000000000E+03	  +8.0000001192092896E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9240000000000000E+03	  +6.0000002384185791E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9250000000000000E+03	  +4.0000000596046448E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9260000000000000E+03	  +2.0000000298023224E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9270000000000000E+03	  +6.9388939039072284E-17	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9280000000000000E+03	  -2.0000000298023224E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9290000000000000E+03	  -4.3125000596046448E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9300000000000000E+03	  -8.0000001192092896E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9310000000000000E+03	  -1.1500000953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9320000000000000E+03	  -1.5062500238418579E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9330000000000000E+03	  -1.8500000238418579E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9340000000000000E+03	  -2.1500000953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9350000000000000E+03	  -2.4937500953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9360000000000000E+03	  -2.8557064533233643E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9370000000000000E+03	  -3.2130434513092041E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.5880264282226562E+01	
  +8.9380000000000000E+03	  -2.6481482982635498E+00	  +2.3775471091270447E+02	  +7.3347496032714844E+01	  +1.6245405578613281E+02	  +5.9256481170654297E+01	
  +8.9390000000000000E+03	  -1.2081018686294556E+00	  +3.2860877180099487E+02	  +7.5606552124023438E+01	  +2.4909590148925781E+02	  +5.0319637298583984E+01	
  +8.9400000000000000E+03	  -9.1964282095432281E-02	  +8.4575342988967896E+02	  +3.9094177246093750E+02	  +4.4771517944335938E+02	  +4.4507186889648438E+01	
  +8.9410000000000000E+03	  +7.0844155550003052E-01	  +4.6152831602096558E+02	  +1.0147129058837891E+02	  +3.5432775878906250E+02	  +4.3106632232666016E+01	
  +8.9420000000000000E+03	  +8.5435611009597778E-01	  +5.6567660522460938E+02	  +1.9064271545410156E+02	  +3.6949993896484375E+02	  +4.6519077301025391E+01	
  +8.9430000000000000E+03	  +9.2430561780929565E-01	  +6.8082431983947754E+02	  +3.6317193603515625E+02	  +3.1302990722656250E+02	  +5.3835021972656250E+01	
  +8.9440000000000000E+03	  +4.2020201683044434E-01	  +2.6716629862785339E+01	  +0.0000000000000000E+00	  +2.6195787429809570E+01	  +6.2766872406005859E+01	
  +8.9450000000000000E+03	  -1.9659091532230377E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9460000000000000E+03	  -4.5000001788139343E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9470000000000000E+03	  -7.5000000000000000E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9480000000000000E+03	  -1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9490000000000000E+03	  -1.2500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9500000000000000E+03	  -1.5500000715255737E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9510000000000000E+03	  -1.8062499761581421E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9520000000000000E+03	  -2.0499999523162842E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9530000000000000E+03	  -2.2999999523162842E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9540000000000000E+03	  -2.5500001907348633E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9550000000000000E+03	  -2.7937500476837158E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9560000000000000E+03	  -3.0500001907348633E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9570000000000000E+03	  -3.3499999046325684E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9580000000000000E+03	  -3.6062500476837158E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9590000000000000E+03	  -3.8500001430511475E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9600000000000000E+03	  -4.1046876907348633E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9610000000000000E+03	  -4.3609375953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.5941398620605469E+01	
  +8.9620000000000000E+03	  -4.3947916030883789E+00	  +2.3377051353454590E+01	  +0.0000000000000000E+00	  +2.2921314239501953E+01	  +5.9236946105957031E+01	
  +8.9630000000000000E+03	  -3.7770833969116211E+00	  +9.6847778081893921E+01	  +0.0000000000000000E+00	  +9.4959724426269531E+01	  +5.0264842987060547E+01	
  +8.9640000000000000E+03	  -2.9531250000000000E+00	  +2.1707261943817139E+02	  +0.0000000000000000E+00	  +2.1284077453613281E+02	  +4.4410861968994141E+01	
  +8.9650000000000000E+03	  -2.0656249523162842E+00	  +4.6452150678634644E+02	  +1.0061809539794922E+02	  +3.5810903930664062E+02	  +4.2973297119140625E+01	
  +8.9660000000000000E+03	  -1.5375000238418579E+00	  +2.1039345836639404E+02	  +0.0000000000000000E+00	  +2.0629182434082031E+02	  +4.6365684509277344E+01	
  +8.9670000000000000E+03	  -1.4660713672637939E+00	  +4.7097738218307495E+02	  +2.0400930786132812E+02	  +2.6312686157226562E+02	  +5.3678104400634766E+01	
  +8.9680000000000000E+03	  -1.8089286088943481E+00	  +3.3395788729190826E+01	  +0.0000000000000000E+00	  +3.2744735717773438E+01	  +6.2746311187744141E+01	
  +8.9690000000000000E+03	  -2.1500000953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9700000000000000E+03	  -2.2500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9710000000000000E+03	  -2.2999999523162842E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9720000000000000E+03	  -2.3499999046325684E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9730000000000000E+03	  -2.4500000476837158E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9740000000000000E+03	  -2.5500001907348633E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9750000000000000E+03	  -2.6500000953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9760000000000000E+03	  -2.7562499046325684E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9770000000000000E+03	  -2.8062498569488525E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9780000000000000E+03	  -2.7999999523162842E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9790000000000000E+03	  -2.7999999523162842E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9800000000000000E+03	  -2.7999999523162842E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9810000000000000E+03	  -2.7999999523162842E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9820000000000000E+03	  -2.7999999523162842E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9830000000000000E+03	  -2.7999999523162842E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9840000000000000E+03	  -2.8395833969116211E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9850000000000000E+03	  -2.9260418415069580E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.6003356933593750E+01	
  +8.9860000000000000E+03	  -2.6760418415069580E+00	  +2.3377051353454590E+01	  +0.0000000000000000E+00	  +2.2921314239501953E+01	  +5.9212257385253906E+01	
  +8.9870000000000000E+03	  -2.3333334922790527E+00	  +5.0093683123588562E+01	  +0.0000000000000000E+00	  +4.9117103576660156E+01	  +5.0204216003417969E+01	
  +8.9880000000000000E+03	  -1.9000000953674316E+00	  +1.3024356675148010E+02	  +0.0000000000000000E+00	  +1.2770446014404297E+02	  +4.4308197021484375E+01	
  +8.9890000000000000E+03	  -1.2999999523162842E+00	  +1.9035599136352539E+02	  +0.0000000000000000E+00	  +1.8664498901367188E+02	  +4.2833698272705078E+01	
  +8.9900000000000000E+03	  -7.6428574323654175E-01	  +1.9369555616378784E+02	  +0.0000000000000000E+00	  +1.8991944885253906E+02	  +4.6206893920898438E+01	
  +8.9910000000000000E+03	  -4.8571431636810303E-01	  +2.6033756732940674E+02	  +5.0124195098876953E+01	  +2.0708831787109375E+02	  +5.3516990661621094E+01	
  +8.9920000000000000E+03	  -6.9583332538604736E-01	  +2.6716629862785339E+01	  +0.0000000000000000E+00	  +2.6195787429809570E+01	  +6.2726924896240234E+01	
  +8.9930000000000000E+03	  -1.0125000476837158E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9940000000000000E+03	  -1.1416667699813843E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9950000000000000E+03	  -1.2999999523162842E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9960000000000000E+03	  -1.5000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9970000000000000E+03	  -1.7000000476837158E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9980000000000000E+03	  -1.9000000953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9990000000000000E+03	  -2.0562500953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0000000000000000E+03	  -2.1875000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0010000000000000E+03	  -2.4562499523162842E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0020000000000000E+03	  -2.7000000476837158E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0030000000000000E+03	  -2.9000000953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0040000000000000E+03	  -3.0999999046325684E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0050000000000000E+03	  -3.3000001907348633E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0060000000000000E+03	  -3.5000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0070000000000000E+03	  -3.7000000476837158E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0080000000000000E+03	  -3.8999998569488525E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0090000000000000E+03	  -4.1000003814697266E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.6065963745117188E+01	
  +9.0100000000000000E+03	  -2.8781251907348633E+00	  +9.3549215316772461E+02	  +7.3861090087890625E+02	  +1.9304003906250000E+02	  +5.9182136535644531E+01	
  +9.0110000000000000E+03	  +3.0238968133926392E-01	  +1.7495558862686157E+03	  +1.4948388671875000E+03	  +2.4553717041015625E+02	  +5.0137565612792969E+01	
  +9.0120000000000000E+03	  +2.3569853305816650E+00	  +2.1415543079376221E+03	  +1.8413094482421875E+03	  +2.8767953491210938E+02	  +4.4199108123779297E+01	
  +9.0130000000000000E+03	  +3.8525736331939697E+00	  +2.2132120475769043E+03	  +1.8903656005859375E+03	  +3.0943475341796875E+02	  +4.2687885284423828E+01	
  +9.0140000000000000E+03	  +4.5286765098571777E+00	  +1.8374839410781860E+03	  +1.5032689208984375E+03	  +3.2353775024414062E+02	  +4.6042861938476562E+01	
  +9.0150000000000000E+03	  +4.2160716056823730E+00	  +1.1357080335617065E+03	  +8.5366888427734375E+02	  +2.7591925048828125E+02	  +5.3351978302001953E+01	
  +9.0160000000000000E+03	  +2.7714285850524902E+00	  +3.6735365390777588E+01	  +0.0000000000000000E+00	  +3.6019207000732422E+01	  +6.2708869934082031E+01	
  +9.0170000000000000E+03	  +1.6999999284744263E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0180000000000000E+03	  +1.1000000238418579E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0190000000000000E+03	  +5.0000000000000000E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0200000000000000E+03	  -1.0000000149011612E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0210000000000000E+03	  -7.5000000000000000E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0220000000000000E+03	  -1.4000000953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0230000000000000E+03	  -2.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0240000000000000E+03	  -2.5999999046325684E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0250000000000000E+03	  -3.3666667938232422E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0260000000000000E+03	  -4.6583333015441895E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0270000000000000E+03	  -5.9000000953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0280000000000000E+03	  -7.1000003814697266E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0290000000000000E+03	  -8.3000001907348633E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0300000000000000E+03	  -9.5500001907348633E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0310000000000000E+03	  -1.0800000190734863E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0320000000000000E+03	  -1.2000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0330000000000000E+03	  -1.3200000762939453E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.6129203796386719E+01	
  +9.0340000000000000E+03	  -1.2747630119323730E+01	  +6.8048983430862427E+02	  +4.7468319702148438E+02	  +2.0248626708984375E+02	  +5.9146640777587891E+01	
  +9.0350000000000000E+03	  -9.9372673034667969E+00	  +9.4471834611892700E+02	  +5.2163641357421875E+02	  +4.1592034912109375E+02	  +5.0064952850341797E+01	
  +9.0360000000000000E+03	  -9.3694791793823242E+00	  +5.3618461990356445E+02	  +1.8871894836425781E+02	  +3.4199682617187500E+02	  +4.4083652496337891E+01	
  +9.0370000000000000E+03	  -8.8989152908325195E+00	  +1.4644937028884888E+03	  +1.0037319335937500E+03	  +4.5027981567382812E+02	  +4.2535907745361328E+01	
  +9.0380000000000000E+03	  -8.0175447463989258E+00	  +1.6987760286331177E+03	  +1.3038906250000000E+03	  +3.8401281738281250E+02	  +4.5873649597167969E+01	
  +9.0390000000000000E+03	  -7.5984849929809570E+00	  +1.2972129812240601E+03	  +9.8376348876953125E+02	  +3.0589727783203125E+02	  +5.3183090209960938E+01	
  +9.0400000000000000E+03	  -8.6447448730468750E+00	  +5.0093683123588562E+01	  +0.0000000000000000E+00	  +4.9117103576660156E+01	  +6.2692142486572266E+01	
  +9.0410000000000000E+03	  -9.5226049423217773E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0420000000000000E+03	  -9.6383333206176758E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0430000000000000E+03	  -9.8000001907348633E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0440000000000000E+03	  -1.0000000953674316E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
